"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 26, 2019","44.15","44.35","44.50","44.05","14.12M","0.00%"
"Nov 25, 2019","44.15","43.80","44.15","43.70","19.79M","0.91%"
"Nov 22, 2019","43.75","44.25","44.60","43.55","24.28M","-0.68%"
"Nov 21, 2019","44.05","44.15","44.30","43.90","12.14M","-0.90%"
"Nov 20, 2019","44.45","44.70","44.80","44.35","10.86M","-1.11%"
"Nov 19, 2019","44.95","44.30","44.95","44.30","10.23M","0.90%"
"Nov 18, 2019","44.55","44.25","44.65","44.15","14.01M","0.68%"
"Nov 15, 2019","44.25","44.75","44.75","44.25","19.59M","-0.67%"
"Nov 14, 2019","44.55","44.45","44.60","44.30","9.37M","0.11%"
"Nov 13, 2019","44.50","44.30","44.50","44.15","14.54M","0.00%"
"Nov 12, 2019","44.50","44.70","44.80","44.25","17.36M","-0.45%"
"Nov 11, 2019","44.70","45.40","45.40","44.50","18.97M","-1.87%"
"Nov 08, 2019","45.55","46.00","46.05","45.45","12.58M","-0.44%"
"Nov 07, 2019","45.75","45.40","46.00","45.30","14.93M","0.55%"
"Nov 06, 2019","45.50","45.65","45.80","45.40","11.40M","-0.55%"
"Nov 05, 2019","45.75","45.35","46.00","45.20","23.19M","0.88%"
"Nov 04, 2019","45.35","45.05","45.40","45.05","14.85M","0.78%"
"Nov 01, 2019","45.00","44.00","45.00","43.95","21.13M","1.81%"
"Oct 31, 2019","44.20","44.05","44.35","44.05","9.51M","0.57%"
"Oct 30, 2019","43.95","44.30","44.35","43.95","16.20M","-0.90%"
"Oct 29, 2019","44.35","44.60","44.65","44.35","12.32M","-0.34%"
"Oct 28, 2019","44.50","44.15","44.60","44.15","10.72M","1.02%"
"Oct 25, 2019","44.05","43.90","44.25","43.55","11.69M","0.23%"
"Oct 24, 2019","43.95","43.90","44.15","43.65","8.18M","0.34%"
"Oct 23, 2019","43.80","44.15","44.15","43.60","8.45M","-0.45%"
"Oct 22, 2019","44.00","44.05","44.15","43.75","16.93M","0.11%"
"Oct 21, 2019","43.95","43.80","44.00","43.70","16.90M","0.46%"
"Oct 18, 2019","43.75","44.50","44.70","43.65","29.53M","-1.57%"
"Oct 17, 2019","44.45","44.30","44.45","44.10","14.07M","0.45%"
"Oct 16, 2019","44.25","44.40","44.75","44.20","15.94M","-0.56%"
"Oct 15, 2019","44.50","44.65","44.80","44.45","20.61M","-0.45%"
"Oct 14, 2019","44.70","44.55","45.20","44.50","29.00M","1.25%"
"Oct 11, 2019","44.15","43.85","44.30","43.65","26.25M","1.61%"
"Oct 10, 2019","43.45","43.00","43.65","43.00","10.82M","0.93%"
"Oct 09, 2019","43.05","42.55","43.15","42.55","10.15M","0.23%"
"Oct 08, 2019","42.95","43.00","43.50","42.95","14.51M","0.94%"
"Oct 04, 2019","42.55","42.70","42.90","42.45","5.15M","0.12%"
"Oct 03, 2019","42.50","42.35","42.65","42.35","3.62M","-0.23%"
"Oct 02, 2019","42.60","42.65","42.80","42.60","3.79M","-0.81%"
"Sep 30, 2019","42.95","43.05","43.40","42.80","19.41M","-0.81%"
"Sep 27, 2019","43.30","43.20","43.40","43.10","8.92M","-0.12%"
"Sep 26, 2019","43.35","43.75","43.80","43.20","12.63M","-0.34%"
"Sep 25, 2019","43.50","43.65","43.85","43.50","14.81M","-0.80%"
"Sep 24, 2019","43.85","43.95","44.25","43.75","11.15M","0.23%"
"Sep 23, 2019","43.75","44.15","44.15","43.60","12.08M","-1.24%"
"Sep 20, 2019","44.30","44.35","44.65","44.25","12.47M","0.23%"
"Sep 19, 2019","44.20","44.35","44.40","44.00","10.35M","0.11%"
"Sep 18, 2019","44.15","44.15","44.35","44.10","11.09M","0.34%"
"Sep 17, 2019","44.00","44.75","44.75","43.80","13.72M","-2.11%"
"Sep 16, 2019","44.95","45.05","45.20","44.70","10.48M","-0.88%"
"Sep 13, 2019","45.35","45.00","45.40","44.95","3.69M","0.78%"
"Sep 12, 2019","45.00","44.80","45.10","44.50","15.25M","1.24%"
"Sep 11, 2019","44.45","44.60","44.80","44.30","23.45M","-0.22%"
"Sep 10, 2019","44.55","44.85","44.95","44.45","10.99M","-0.45%"
"Sep 09, 2019","44.75","44.90","44.95","44.60","16.63M","0.45%"
"Sep 06, 2019","44.55","44.50","44.60","44.15","14.88M","0.79%"
"Sep 05, 2019","44.20","44.00","44.80","44.00","31.57M","1.14%"
"Sep 04, 2019","43.70","43.00","43.70","43.00","19.22M","1.86%"
"Sep 03, 2019","42.90","43.10","43.10","42.75","9.73M","-0.35%"
"Sep 02, 2019","43.05","42.60","43.25","42.55","14.65M","0.35%"
"Aug 30, 2019","42.90","42.90","43.10","42.40","22.66M","0.47%"
"Aug 29, 2019","42.70","42.60","42.80","42.15","9.39M","0.47%"
"Aug 28, 2019","42.50","42.65","42.75","42.40","10.15M","0.00%"
"Aug 27, 2019","42.50","42.50","43.10","42.45","24.12M","0.00%"
"Aug 26, 2019","42.50","42.10","42.50","41.95","15.95M","-1.62%"
"Aug 23, 2019","43.20","42.80","43.20","42.65","13.43M","0.58%"
"Aug 22, 2019","42.95","43.00","43.05","42.70","8.43M","-0.23%"
"Aug 21, 2019","43.05","42.95","43.10","42.90","5.64M","0.12%"
"Aug 20, 2019","43.00","43.10","43.25","42.85","11.70M","-0.23%"
"Aug 19, 2019","43.10","42.50","43.20","42.40","22.89M","2.01%"
"Aug 16, 2019","42.25","41.95","42.45","41.75","15.27M","0.72%"
"Aug 15, 2019","41.95","41.25","42.05","41.05","11.35M","0.00%"
"Aug 14, 2019","41.95","42.25","42.40","41.85","13.91M","1.45%"
"Aug 13, 2019","41.35","41.30","41.55","41.20","13.27M","-0.24%"
"Aug 12, 2019","41.45","41.05","41.80","41.05","16.97M","0.85%"
"Aug 09, 2019","41.10","41.60","41.70","41.10","9.95M","-0.96%"
"Aug 08, 2019","41.50","41.40","41.65","41.30","18.06M","0.85%"
"Aug 07, 2019","41.15","41.30","41.35","40.95","19.91M","-0.60%"
"Aug 06, 2019","41.40","41.00","41.40","40.30","29.09M","-0.24%"
"Aug 05, 2019","41.50","42.30","42.30","41.45","27.51M","-2.92%"
"Aug 02, 2019","42.75","42.55","42.95","42.45","27.18M","-2.51%"
"Aug 01, 2019","43.85","44.05","44.20","43.75","10.98M","-1.46%"
"Jul 31, 2019","44.50","44.60","44.60","44.25","11.25M","-0.56%"
"Jul 30, 2019","44.75","44.50","45.05","44.50","11.02M","0.56%"
"Jul 29, 2019","44.50","44.50","44.60","44.30","9.97M","-0.11%"
"Jul 26, 2019","44.55","44.45","44.75","44.40","13.29M","0.00%"
"Jul 25, 2019","44.55","44.35","44.65","44.20","11.51M","0.00%"
"Jul 24, 2019","44.55","44.40","44.90","44.40","13.60M","0.79%"
"Jul 23, 2019","44.20","44.20","44.30","44.00","6.99M","0.34%"
"Jul 22, 2019","44.05","44.40","44.50","43.90","14.43M","-0.90%"
"Jul 19, 2019","44.45","44.30","44.75","44.25","13.74M","0.91%"
"Jul 18, 2019","44.05","44.10","44.30","43.95","9.55M","-0.79%"
"Jul 17, 2019","44.40","44.30","44.55","44.10","10.78M","-0.11%"
"Jul 16, 2019","44.45","44.70","44.70","44.40","9.73M","-0.56%"
"Jul 15, 2019","44.70","44.15","45.00","43.70","21.73M","0.68%"
"Jul 12, 2019","44.40","44.30","44.65","44.10","13.35M","0.45%"
"Jul 11, 2019","44.20","44.20","44.75","44.05","14.05M","0.45%"
"Jul 10, 2019","44.00","44.25","44.25","43.85","12.31M","0.00%"
"Jul 09, 2019","44.00","44.20","44.25","43.85","7.71M","-0.34%"
"Jul 08, 2019","44.15","44.90","44.90","43.65","15.84M","-2.11%"
"Jul 05, 2019","45.10","45.05","45.25","44.75","9.18M","0.45%"
"Jul 04, 2019","44.90","45.20","45.40","44.65","11.51M","-0.66%"
"Jul 03, 2019","45.20","45.50","45.50","44.95","22.52M","-0.99%"
"Jul 02, 2019","45.65","45.80","45.95","45.45","23.64M","2.47%"
"Jun 28, 2019","44.55","44.65","44.65","44.25","14.54M","-0.11%"
"Jun 27, 2019","44.60","44.15","44.85","44.15","19.14M","1.48%"
"Jun 26, 2019","43.95","43.75","44.15","43.75","9.31M","-0.45%"
"Jun 25, 2019","44.15","44.65","44.65","43.50","22.36M","-1.12%"
"Jun 24, 2019","44.65","44.70","44.90","44.50","9.71M","0.11%"
"Jun 21, 2019","44.60","44.55","45.00","44.40","22.65M","-0.11%"
"Jun 20, 2019","44.65","43.40","44.90","43.30","33.78M","3.12%"
"Jun 19, 2019","43.30","43.35","44.10","43.15","32.22M","2.24%"
"Jun 18, 2019","42.35","42.30","42.55","42.00","16.61M","0.36%"
"Jun 17, 2019","42.20","42.15","42.60","42.05","14.04M","0.12%"
"Jun 14, 2019","42.15","42.25","42.65","42.05","13.45M","-0.94%"
"Jun 13, 2019","42.55","42.35","42.60","41.95","11.30M","0.24%"
"Jun 12, 2019","42.45","42.75","42.75","42.40","13.78M","-0.82%"
"Jun 11, 2019","42.80","41.80","43.00","41.80","23.64M","2.76%"
"Jun 10, 2019","41.65","41.55","41.80","41.15","23.10M","0.97%"
"Jun 06, 2019","41.25","41.65","41.65","41.10","21.36M","-1.32%"
"Jun 05, 2019","41.80","42.00","42.15","41.50","14.17M","0.24%"
"Jun 04, 2019","41.70","42.05","42.05","41.40","15.25M","-0.12%"
"Jun 03, 2019","41.75","42.00","42.40","41.65","17.37M","0.00%"
"May 31, 2019","41.75","41.90","42.30","41.60","23.10M","-0.48%"
"May 30, 2019","41.95","42.10","42.30","41.55","32.72M","-0.36%"
"May 29, 2019","42.10","42.00","42.65","41.85","16.92M","0.00%"
"May 28, 2019","42.10","41.95","42.60","41.85","25.13M","0.48%"
"May 27, 2019","41.90","41.40","42.20","41.00","28.88M","1.21%"
"May 24, 2019","41.40","41.30","41.80","41.20","21.94M","0.24%"
"May 23, 2019","41.30","41.70","41.85","41.05","36.95M","-1.31%"
"May 22, 2019","41.85","41.95","42.20","41.65","18.79M","0.24%"
"May 21, 2019","41.75","41.55","42.50","41.50","28.83M","0.72%"
"May 20, 2019","41.45","41.90","42.15","41.15","36.69M","-1.19%"
"May 17, 2019","41.95","43.20","43.20","41.80","36.56M","-2.44%"
"May 16, 2019","43.00","42.80","43.15","42.70","22.31M","0.35%"
"May 15, 2019","42.85","42.35","43.35","42.35","30.25M","1.78%"
"May 14, 2019","42.10","41.50","42.65","41.50","39.26M","-2.43%"
"May 10, 2019","43.15","42.50","43.70","41.55","70.53M","3.73%"
"May 09, 2019","41.60","42.80","42.95","41.55","57.29M","-3.14%"
"May 08, 2019","42.95","43.00","43.85","42.90","37.50M","-2.05%"
"May 07, 2019","43.85","43.75","43.95","43.05","42.58M","1.15%"
"May 06, 2019","43.35","43.80","44.35","42.65","61.74M","-6.27%"
"May 03, 2019","46.25","46.15","46.25","45.70","6.68M","0.00%"
"May 02, 2019","46.25","46.15","46.40","46.05","4.35M","0.22%"
"Apr 30, 2019","46.15","46.10","46.40","46.00","27.25M","-0.11%"
"Apr 29, 2019","46.20","46.30","46.95","46.00","46.26M","0.11%"
"Apr 26, 2019","46.15","46.10","46.60","45.80","35.79M","-0.11%"
"Apr 25, 2019","46.20","47.45","47.50","46.00","41.55M","-2.84%"
"Apr 24, 2019","47.55","47.85","47.95","46.95","22.06M","-0.11%"
"Apr 23, 2019","47.60","47.95","48.10","47.40","28.08M","-1.55%"
"Apr 18, 2019","48.35","48.60","48.65","48.25","13.46M","-0.72%"
"Apr 17, 2019","48.70","48.30","48.85","48.10","25.24M","0.93%"
"Apr 16, 2019","48.25","46.95","48.50","46.75","36.58M","2.44%"
"Apr 15, 2019","47.10","47.85","48.40","46.90","37.17M","-0.95%"
"Apr 12, 2019","47.55","47.20","47.55","46.90","25.10M","0.42%"
"Apr 11, 2019","47.35","48.45","48.60","47.20","36.84M","-2.27%"
"Apr 10, 2019","48.45","48.15","48.75","47.75","15.85M","0.21%"
"Apr 09, 2019","48.35","48.20","48.55","47.95","19.52M","0.31%"
"Apr 08, 2019","48.20","48.50","49.05","47.65","23.24M","-0.21%"
"Apr 04, 2019","48.30","48.05","48.55","47.85","37.71M","0.73%"
"Apr 03, 2019","47.95","47.30","48.15","47.05","21.54M","1.16%"
"Apr 02, 2019","47.40","47.40","47.50","47.10","16.31M","0.11%"
"Apr 01, 2019","47.35","46.60","47.50","46.60","44.76M","3.16%"
"Mar 29, 2019","45.90","44.10","46.15","44.10","50.49M","4.08%"
"Mar 28, 2019","44.10","44.05","44.45","44.00","29.52M","-0.90%"
"Mar 27, 2019","44.50","44.00","44.60","44.00","24.80M","0.79%"
"Mar 26, 2019","44.15","44.70","44.90","43.90","28.50M","-0.90%"
"Mar 25, 2019","44.55","44.80","45.15","44.25","31.70M","-2.52%"
"Mar 22, 2019","45.70","45.95","45.95","45.00","17.96M","0.22%"
"Mar 21, 2019","45.60","45.80","46.15","45.55","32.85M","-0.22%"
"Mar 20, 2019","45.70","45.80","45.95","45.15","19.86M","-0.33%"
"Mar 19, 2019","45.85","45.95","46.15","45.45","19.01M","-0.22%"
"Mar 18, 2019","45.95","44.85","46.05","44.50","35.25M","2.80%"
"Mar 15, 2019","44.70","44.10","45.05","44.10","23.87M","1.36%"
"Mar 14, 2019","44.10","44.40","44.65","43.75","29.19M","-0.79%"
"Mar 13, 2019","44.45","44.90","45.00","44.15","24.55M","-0.89%"
"Mar 12, 2019","44.85","44.80","45.35","44.30","41.75M","1.24%"
"Mar 11, 2019","44.30","43.25","44.45","43.25","35.68M","2.19%"
"Mar 08, 2019","43.35","44.25","44.85","43.20","53.01M","-3.99%"
"Mar 07, 2019","45.15","45.75","45.75","44.95","45.56M","-1.53%"
"Mar 06, 2019","45.85","45.65","45.90","45.00","33.39M","0.55%"
"Mar 05, 2019","45.60","45.65","45.65","45.10","33.65M","0.11%"
"Mar 04, 2019","45.55","44.95","46.55","44.95","61.55M","1.67%"
"Mar 01, 2019","44.80","44.05","44.85","43.75","25.66M","2.75%"
"Feb 28, 2019","43.60","43.90","44.30","43.60","22.80M","-0.57%"
"Feb 27, 2019","43.85","45.00","45.00","43.55","32.17M","-0.34%"
"Feb 26, 2019","44.00","44.90","45.00","43.95","54.48M","-1.68%"
"Feb 25, 2019","44.75","42.80","44.90","42.75","76.86M","6.55%"
"Feb 22, 2019","42.00","40.80","42.00","40.60","21.40M","2.44%"
"Feb 21, 2019","41.00","41.05","41.75","40.80","26.64M","-0.12%"
"Feb 20, 2019","41.05","40.95","41.15","40.70","17.88M","1.23%"
"Feb 19, 2019","40.55","40.60","41.00","40.30","23.74M","-0.37%"
"Feb 18, 2019","40.70","39.55","40.75","39.55","17.13M","3.69%"
"Feb 15, 2019","39.25","39.85","40.00","39.10","18.41M","-2.12%"
"Feb 14, 2019","40.10","40.00","40.35","39.90","18.92M","0.12%"
"Feb 13, 2019","40.05","39.50","40.35","39.30","24.74M","2.17%"
"Feb 12, 2019","39.20","39.00","39.25","38.75","14.82M","0.51%"
"Feb 11, 2019","39.00","38.15","39.00","38.15","14.21M","2.50%"
"Feb 08, 2019","38.05","38.40","38.40","37.70","5.52M","-1.04%"
"Feb 04, 2019","38.45","38.70","38.70","38.30","3.53M","-0.39%"
"Feb 01, 2019","38.60","38.40","38.60","38.10","10.74M","0.92%"
"Jan 31, 2019","38.25","38.05","38.40","37.95","14.98M","1.19%"
"Jan 30, 2019","37.80","37.75","38.10","37.70","8.04M","-0.26%"
"Jan 29, 2019","37.90","37.70","38.00","37.45","5.97M","0.13%"
"Jan 28, 2019","37.85","38.15","38.40","37.70","8.64M","0.13%"
"Jan 25, 2019","37.80","37.35","37.90","37.35","9.23M","1.48%"
"Jan 24, 2019","37.25","37.05","37.35","36.80","5.50M","0.54%"
"Jan 23, 2019","37.05","37.00","37.20","36.80","8.06M","0.41%"
"Jan 22, 2019","36.90","37.65","37.65","36.85","9.23M","-1.99%"
"Jan 21, 2019","37.65","37.60","37.75","37.35","9.09M","0.53%"
"Jan 18, 2019","37.45","36.95","37.45","36.95","15.04M","1.77%"
"Jan 17, 2019","36.80","37.15","37.20","36.75","7.91M","-1.08%"
"Jan 16, 2019","37.20","36.95","37.20","36.90","6.38M","0.00%"
"Jan 15, 2019","37.20","36.30","37.20","36.30","12.49M","2.48%"
"Jan 14, 2019","36.30","36.75","36.75","36.15","6.00M","-1.36%"
"Jan 11, 2019","36.80","36.30","36.80","36.30","8.20M","1.24%"
"Jan 10, 2019","36.35","36.20","36.50","35.95","10.66M","0.41%"
"Jan 09, 2019","36.20","35.80","36.55","35.80","13.49M","1.69%"
"Jan 08, 2019","35.60","35.70","35.70","35.50","7.60M","-0.28%"
"Jan 07, 2019","35.70","35.80","35.80","35.45","8.96M","0.99%"
"Jan 04, 2019","35.35","34.25","35.40","34.10","11.37M","2.76%"
"Jan 03, 2019","34.40","34.70","34.85","34.20","9.01M","-0.58%"
"Jan 02, 2019","34.60","35.25","35.35","34.40","9.47M","-1.84%"
"Dec 31, 2018","35.25","35.40","35.40","35.00","4.00M","1.29%"
"Dec 28, 2018","34.80","34.90","35.25","34.80","7.27M","0.43%"
"Dec 27, 2018","34.65","35.35","35.40","34.65","10.48M","-1.28%"
"Dec 24, 2018","35.10","34.85","35.15","34.70","4.82M","-0.14%"
"Dec 21, 2018","35.15","35.40","35.50","34.90","14.79M","-0.71%"
"Dec 20, 2018","35.40","35.90","35.95","35.25","17.26M","-1.53%"
"Dec 19, 2018","35.95","36.45","36.45","35.85","11.11M","-0.83%"
"Dec 18, 2018","36.25","36.50","36.75","36.10","11.57M","-0.82%"
"Dec 17, 2018","36.55","36.75","36.75","36.40","8.36M","-0.54%"
"Dec 14, 2018","36.75","37.15","37.30","36.60","21.52M","-2.26%"
"Dec 13, 2018","37.60","36.85","37.60","36.80","9.57M","2.17%"
"Dec 12, 2018","36.80","36.75","36.90","36.65","8.35M","0.96%"
"Dec 11, 2018","36.45","36.20","36.50","36.10","7.27M","0.69%"
"Dec 10, 2018","36.20","36.55","36.65","36.15","4.22M","-1.50%"
"Dec 07, 2018","36.75","36.85","37.00","36.70","4.76M","0.00%"
"Dec 06, 2018","36.75","37.60","37.60","36.60","13.11M","-2.52%"
"Dec 05, 2018","37.70","37.60","37.90","37.50","8.38M","-1.18%"
"Dec 04, 2018","38.15","38.10","38.20","37.75","8.81M","0.39%"
"Dec 03, 2018","38.00","37.55","38.05","37.35","22.11M","4.11%"
"Nov 30, 2018","36.50","36.15","36.60","36.05","8.72M","0.69%"
"Nov 29, 2018","36.25","36.60","36.85","36.10","11.22M","-0.55%"
"Nov 28, 2018","36.45","35.95","36.50","35.85","8.83M","1.53%"
"Nov 27, 2018","35.90","36.30","36.30","35.75","22.09M","-0.97%"
"Nov 26, 2018","36.25","36.20","36.40","35.95","18.80M","0.14%"
"Nov 23, 2018","36.20","37.05","37.05","36.10","8.83M","-2.43%"
"Nov 22, 2018","37.10","37.30","37.45","36.80","9.93M","-0.54%"
"Nov 21, 2018","37.30","37.00","37.30","36.80","9.65M","0.67%"
"Nov 20, 2018","37.05","37.95","37.95","37.05","12.18M","-2.63%"
"Nov 19, 2018","38.05","38.00","38.05","37.70","10.60M","0.93%"
"Nov 16, 2018","37.70","37.70","38.00","37.30","16.19M","0.27%"
"Nov 15, 2018","37.60","37.15","37.65","36.90","11.86M","1.90%"
"Nov 14, 2018","36.90","37.50","37.50","36.80","8.68M","-1.86%"
"Nov 13, 2018","37.60","36.70","37.60","36.40","14.32M","1.90%"
"Nov 12, 2018","36.90","36.60","36.95","36.40","4.42M","0.82%"
"Nov 09, 2018","36.60","36.90","36.90","36.40","10.27M","-1.74%"
"Nov 08, 2018","37.25","38.25","38.25","37.10","8.98M","-0.27%"
"Nov 07, 2018","37.35","37.50","37.90","37.15","17.19M","-0.80%"
"Nov 06, 2018","37.65","37.65","37.70","37.20","8.31M","0.00%"
"Nov 05, 2018","37.65","38.10","38.10","37.35","14.20M","-2.59%"
"Nov 02, 2018","38.65","38.00","38.70","37.35","49.65M","5.60%"
"Nov 01, 2018","36.60","36.45","37.10","36.40","20.79M","0.55%"
"Oct 31, 2018","36.40","35.75","36.40","35.60","13.04M","2.25%"
"Oct 30, 2018","35.60","35.30","36.10","35.05","10.28M","0.56%"
"Oct 29, 2018","35.40","36.10","36.45","35.20","14.42M","-2.21%"
"Oct 26, 2018","36.20","36.90","36.95","36.10","11.76M","-1.50%"
"Oct 25, 2018","36.75","36.05","36.75","35.60","15.25M","0.55%"
"Oct 24, 2018","36.55","36.40","37.40","36.40","16.74M","0.55%"
"Oct 23, 2018","36.35","37.55","37.70","36.25","11.99M","-3.32%"
"Oct 22, 2018","37.60","36.65","37.95","36.40","18.54M","4.44%"
"Oct 19, 2018","36.00","35.00","36.20","34.70","15.50M","2.27%"
"Oct 18, 2018","35.20","35.90","35.90","35.00","11.64M","-1.95%"
"Oct 16, 2018","35.90","36.10","36.55","35.65","8.71M","-0.42%"
"Oct 15, 2018","36.05","36.70","36.70","35.95","8.04M","-1.77%"
"Oct 12, 2018","36.70","36.05","36.75","35.75","10.07M","2.66%"
"Oct 11, 2018","35.75","37.05","37.05","35.60","16.34M","-5.55%"
"Oct 10, 2018","37.85","38.20","38.20","37.45","4.51M","0.13%"
"Oct 09, 2018","37.80","37.55","38.10","37.55","6.20M","0.67%"
"Oct 08, 2018","37.55","38.65","38.90","37.55","7.90M","-2.47%"
"Oct 05, 2018","38.50","38.30","38.50","38.20","2.67M","0.00%"
"Oct 04, 2018","38.50","38.90","39.00","38.35","3.16M","-2.04%"
"Oct 03, 2018","39.30","39.20","39.50","39.20","2.43M","0.26%"
"Oct 02, 2018","39.20","39.75","39.80","39.15","3.77M","-1.75%"
"Sep 28, 2018","39.90","39.70","40.10","39.60","10.68M","1.01%"
"Sep 27, 2018","39.50","39.95","39.95","39.45","8.22M","-0.63%"
"Sep 26, 2018","39.75","39.45","40.15","39.40","7.98M","0.63%"
"Sep 24, 2018","39.50","39.90","39.90","39.40","3.59M","-1.62%"
"Sep 21, 2018","40.15","38.90","40.15","38.70","10.37M","3.35%"
"Sep 20, 2018","38.85","38.80","38.95","38.70","4.68M","0.13%"
"Sep 19, 2018","38.80","38.15","39.00","38.00","11.91M","1.84%"
"Sep 18, 2018","38.10","37.45","38.30","37.30","11.37M","1.60%"
"Sep 17, 2018","37.50","37.95","37.95","37.35","6.67M","-1.57%"
"Sep 14, 2018","38.10","38.15","38.15","37.90","6.30M","-0.13%"
"Sep 13, 2018","38.15","38.00","38.20","37.45","11.21M","2.14%"
"Sep 12, 2018","37.35","37.35","37.55","37.15","4.71M","0.00%"
"Sep 11, 2018","37.35","37.95","37.95","37.35","6.14M","-0.80%"
"Sep 10, 2018","37.65","38.10","38.30","37.55","5.24M","-1.83%"
"Sep 07, 2018","38.35","38.30","38.85","37.90","4.87M","0.13%"
"Sep 06, 2018","38.30","38.50","38.75","38.05","4.90M","-0.26%"
"Sep 05, 2018","38.40","39.25","39.30","38.35","8.06M","-2.66%"
"Sep 04, 2018","39.45","38.85","39.55","38.75","6.96M","1.41%"
"Sep 03, 2018","38.90","38.95","38.95","38.45","8.08M","0.00%"
"Aug 31, 2018","38.90","38.80","39.30","38.75","7.85M","-1.02%"
"Aug 30, 2018","39.30","39.95","40.10","39.30","7.69M","-1.63%"
"Aug 29, 2018","39.95","40.05","40.10","39.75","5.87M","-0.50%"
"Aug 28, 2018","40.15","40.20","40.40","39.90","7.44M","0.12%"
"Aug 27, 2018","40.10","39.15","40.15","39.15","9.44M","3.48%"
"Aug 24, 2018","38.75","38.65","39.10","38.30","5.62M","0.13%"
"Aug 23, 2018","38.70","39.00","39.00","38.30","8.30M","-0.39%"
"Aug 22, 2018","38.85","39.10","39.10","38.60","5.39M","-0.64%"
"Aug 21, 2018","39.10","38.30","39.10","38.30","10.45M","2.36%"
"Aug 20, 2018","38.20","37.85","38.25","37.55","11.96M","1.60%"
"Aug 17, 2018","37.60","38.60","38.60","37.35","10.16M","-1.18%"
"Aug 16, 2018","38.05","37.65","38.50","37.25","9.83M","0.53%"
"Aug 15, 2018","37.85","38.95","39.00","37.80","7.54M","-3.20%"
"Aug 14, 2018","39.10","39.30","39.30","38.85","5.96M","-0.38%"
"Aug 13, 2018","39.25","39.40","39.50","38.70","8.71M","-1.26%"
"Aug 10, 2018","39.75","40.10","40.10","39.35","10.86M","-0.25%"
"Aug 09, 2018","39.85","38.75","39.95","38.65","7.50M","2.71%"
"Aug 08, 2018","38.80","39.40","39.55","38.60","5.38M","-1.40%"
"Aug 07, 2018","39.35","38.25","39.35","37.95","7.84M","3.28%"
"Aug 06, 2018","38.10","38.55","39.00","37.90","7.06M","-0.26%"
"Aug 03, 2018","38.20","39.05","39.15","38.20","9.76M","-2.55%"
"Aug 02, 2018","39.20","40.30","40.30","38.80","13.06M","-2.73%"
"Aug 01, 2018","40.30","41.40","41.70","40.15","8.36M","-2.18%"
"Jul 31, 2018","41.20","41.10","41.40","40.95","5.30M","0.00%"
"Jul 30, 2018","41.20","41.30","41.50","40.80","3.69M","-0.60%"
"Jul 27, 2018","41.45","41.45","41.65","41.25","6.45M","-0.24%"
"Jul 26, 2018","41.55","42.20","42.55","41.50","5.85M","-1.19%"
"Jul 25, 2018","42.05","42.05","42.25","41.90","6.98M","0.36%"
"Jul 24, 2018","41.90","41.20","42.10","41.10","14.21M","1.33%"
"Jul 23, 2018","41.35","41.20","41.50","40.80","7.84M","0.98%"
"Jul 20, 2018","40.95","40.40","41.15","39.65","20.28M","1.11%"
"Jul 19, 2018","40.50","41.10","41.25","40.45","11.56M","-1.10%"
"Jul 18, 2018","40.95","41.35","41.65","40.95","8.62M","-1.21%"
"Jul 17, 2018","41.45","41.65","41.70","41.05","9.15M","-0.72%"
"Jul 16, 2018","41.75","41.95","42.15","41.40","5.96M","-0.48%"
"Jul 13, 2018","41.95","42.00","42.10","41.80","5.23M","0.24%"
"Jul 12, 2018","41.85","40.70","41.95","40.55","8.91M","2.70%"
"Jul 11, 2018","40.75","41.00","41.15","40.40","9.34M","-2.86%"
"Jul 10, 2018","41.95","42.10","42.15","41.55","5.55M","0.24%"
"Jul 09, 2018","41.85","40.85","41.90","40.60","11.80M","3.46%"
"Jul 06, 2018","40.45","40.20","40.80","39.50","11.77M","0.50%"
"Jul 05, 2018","40.25","40.40","40.85","39.90","10.18M","-0.37%"
"Jul 04, 2018","40.40","40.80","41.20","40.35","12.68M","-1.10%"
"Jul 03, 2018","40.85","40.65","40.85","39.55","20.16M","-3.88%"
"Jun 29, 2018","42.50","41.65","42.60","41.35","18.33M","2.04%"
"Jun 28, 2018","41.65","41.40","42.15","41.30","9.03M","0.12%"
"Jun 27, 2018","41.60","42.80","42.95","41.60","20.31M","-2.80%"
"Jun 26, 2018","42.80","42.95","43.25","42.40","15.62M","-1.27%"
"Jun 25, 2018","43.35","44.90","44.90","43.25","10.15M","-1.70%"
"Jun 22, 2018","44.10","44.05","44.35","43.70","10.76M","0.00%"
"Jun 21, 2018","44.10","45.00","45.35","44.00","11.63M","-2.22%"
"Jun 20, 2018","45.10","44.50","45.20","44.30","10.34M","1.23%"
"Jun 19, 2018","44.55","46.20","46.20","44.20","20.26M","-4.71%"
"Jun 15, 2018","46.75","47.30","47.30","46.65","6.25M","-0.95%"
"Jun 14, 2018","47.20","47.20","47.55","47.00","3.55M","-0.11%"
"Jun 13, 2018","47.25","47.60","47.60","47.15","4.51M","-1.05%"
"Jun 12, 2018","47.75","47.25","47.80","47.00","5.32M","1.17%"
"Jun 11, 2018","47.20","47.05","47.30","46.90","5.97M","0.43%"
"Jun 08, 2018","47.00","47.90","47.90","46.80","5.46M","-1.98%"
"Jun 07, 2018","47.95","48.20","48.35","47.90","5.50M","0.10%"
