"Date","Price","Open","High","Low","Vol.","Change %"
"12/12/2012","725.50","728.00","731.75","719.00","132.78K","-0.34%"
"12/11/2012","728.00","730.00","734.75","723.75","139.55K","-0.27%"
"12/10/2012","730.00","735.00","736.25","725.25","127.96K","-0.98%"
"12/07/2012","737.25","751.00","752.75","735.00","167.05K","-1.90%"
"12/06/2012","751.50","757.00","759.00","748.00","97.19K","-0.82%"
"12/05/2012","757.75","752.00","759.25","750.25","119.79K","0.76%"
"12/04/2012","752.00","754.50","757.00","746.75","146.79K","-0.36%"
"12/03/2012","754.75","756.25","764.00","749.50","110.70K","0.27%"
"11/30/2012","752.75","758.75","758.75","748.00","140.95K","-0.79%"
"11/29/2012","758.75","763.00","767.00","756.25","188.13K","-0.69%"
"11/28/2012","764.00","762.75","767.50","758.75","162.30K","0.00%"
"11/27/2012","764.00","750.25","764.25","750.25","163.46K","1.70%"
"11/26/2012","751.25","749.00","757.00","746.00","129.19K","0.20%"
"11/23/2012","749.75","750.00","753.00","747.50","50.64K","0.60%"
"11/21/2012","745.25","746.75","751.00","742.00","83.20K","-0.27%"
"11/20/2012","747.25","742.00","751.00","738.00","90.47K","0.64%"
"11/19/2012","742.50","730.25","744.75","730.00","90.73K","1.57%"
"11/16/2012","731.00","725.00","733.75","714.50","106.66K","0.83%"
"11/15/2012","725.00","729.50","731.75","724.00","79.40K","-0.58%"
"11/14/2012","729.25","725.75","731.50","722.25","97.76K","0.41%"
"11/13/2012","726.25","722.00","730.00","714.25","150.04K","0.55%"
"11/12/2012","722.25","740.50","746.75","716.25","137.02K","-2.66%"
"11/09/2012","742.00","743.25","757.00","735.50","145.05K","-0.17%"
"11/08/2012","743.25","746.00","750.00","742.25","90.80K","-0.37%"
"11/07/2012","746.00","742.75","752.25","735.50","89.70K","0.40%"
"11/06/2012","743.00","738.00","743.50","738.00","54.33K","0.68%"
"11/05/2012","738.00","740.50","747.25","735.75","48.68K","-0.61%"
"11/02/2012","742.50","752.25","754.00","739.00","76.19K","-1.46%"
"11/01/2012","753.50","756.25","763.25","752.50","74.91K","-0.46%"
"10/31/2012","757.00","744.25","759.25","744.25","89.19K","1.68%"
"10/30/2012","744.50","739.00","746.00","738.00","64.54K","0.74%"
"10/29/2012","739.00","739.00","748.00","734.75","32.76K","-0.10%"
"10/26/2012","739.75","743.75","746.50","739.00","42.21K","-0.57%"
"10/25/2012","744.00","755.00","758.50","742.75","49.10K","-1.59%"
"10/24/2012","756.00","755.75","763.75","752.75","81.57K","0.00%"
"10/23/2012","756.00","759.00","760.25","748.50","53.68K","-0.43%"
"10/22/2012","759.25","759.00","765.00","756.50","19.08K","-0.03%"
"10/19/2012","759.50","759.00","766.50","756.50","45.62K","0.03%"
"10/18/2012","759.25","744.50","761.00","744.00","34.51K","1.95%"
"10/17/2012","744.75","738.00","745.50","736.50","27.88K","0.88%"
"10/16/2012","738.25","737.25","745.25","735.00","31.48K","0.14%"
"10/15/2012","737.25","751.50","751.50","732.25","31.70K","-2.06%"
"10/12/2012","752.75","772.00","772.50","749.25","29.12K","-2.65%"
"10/11/2012","773.25","737.00","775.75","734.50","78.69K","4.81%"
"10/10/2012","737.75","742.00","743.50","733.00","37.44K","-0.61%"
"10/09/2012","742.25","741.75","748.50","740.25","28.96K","0.03%"
"10/08/2012","742.00","747.25","748.25","740.25","27.24K","-0.87%"
"10/05/2012","748.50","756.75","758.25","746.75","27.03K","-1.16%"
"10/04/2012","757.25","757.25","767.25","753.75","27.66K","-0.03%"
"10/03/2012","757.50","759.00","764.25","748.25","63.27K","-0.30%"
"10/02/2012","759.75","759.75","762.75","749.00","40.18K","-0.03%"
"10/01/2012","760.00","763.50","771.25","754.25","39.56K","0.07%"
"09/28/2012","759.50","720.50","759.50","708.75","62.78K","5.56%"
"09/27/2012","719.50","729.00","730.00","715.00","42.12K","-1.24%"
"09/26/2012","728.50","747.00","748.25","726.00","49.45K","-2.54%"
"09/25/2012","747.50","747.75","753.00","742.75","22.93K","-0.17%"
"09/24/2012","748.75","749.50","754.00","740.25","30.95K","-0.30%"
"09/21/2012","751.00","749.25","757.50","748.00","23.90K","0.20%"
"09/20/2012","749.50","757.25","759.75","742.50","36.06K","-1.22%"
"09/19/2012","758.75","744.50","761.50","743.75","35.02K","1.98%"
"09/18/2012","744.00","752.50","758.00","742.75","37.02K","-1.13%"
"09/17/2012","752.50","784.50","784.75","751.25","28.41K","-3.77%"
"09/14/2012","782.00","773.75","789.50","772.50","142.08K","1.07%"
"09/13/2012","773.75","770.00","775.00","764.25","109.08K","0.55%"
"09/12/2012","769.50","777.75","785.00","759.25","239.33K","-1.06%"
"09/11/2012","777.75","783.50","788.50","775.25","148.39K","-0.70%"
"09/10/2012","783.25","798.25","806.50","781.00","179.80K","-2.03%"
"09/07/2012","799.50","797.50","804.75","792.25","107.91K","0.13%"
"09/06/2012","798.50","792.50","802.00","788.00","126.28K","0.98%"
"09/05/2012","790.75","804.75","806.50","789.50","130.88K","-1.77%"
"09/04/2012","805.00","802.75","815.00","797.00","149.83K","0.66%"
"08/31/2012","799.75","808.00","809.75","793.25","132.27K","-1.08%"
"08/30/2012","808.50","813.75","817.50","807.50","136.11K","-0.61%"
"08/29/2012","813.50","795.50","815.00","793.25","171.17K","2.26%"
"08/28/2012","795.50","801.00","804.75","794.25","134.76K","-0.66%"
"08/27/2012","800.75","813.00","818.00","800.25","122.32K","-0.96%"
"08/24/2012","808.50","814.75","823.00","806.00","122.23K","-0.77%"
"08/23/2012","814.75","834.00","838.75","812.25","176.44K","-2.40%"
"08/22/2012","834.75","837.50","839.50","828.25","132.47K","-0.48%"
"08/21/2012","838.75","823.00","840.00","821.50","158.08K","1.82%"
"08/20/2012","823.75","807.25","825.00","807.25","148.18K","2.04%"
"08/17/2012","807.25","805.50","813.25","803.00","106.98K","-0.03%"
"08/16/2012","807.50","803.50","810.75","799.25","116.59K","0.44%"
"08/15/2012","804.00","789.25","806.00","787.00","144.23K","1.90%"
"08/14/2012","789.00","794.25","800.00","786.50","110.77K","-0.41%"
"08/13/2012","792.25","807.75","813.75","786.00","199.45K","-2.10%"
"08/10/2012","809.25","823.00","849.00","807.25","266.14K","-1.76%"
"08/09/2012","823.75","815.75","829.75","815.75","184.06K","0.89%"
"08/08/2012","816.50","799.75","817.25","792.50","173.96K","2.00%"
"08/07/2012","800.50","803.00","810.00","795.00","131.11K","-0.56%"
"08/06/2012","805.00","800.00","809.75","789.25","113.88K","-0.31%"
"08/03/2012","807.50","795.25","817.00","788.50","134.44K","1.48%"
"08/02/2012","795.75","803.00","808.25","785.25","152.97K","-0.59%"
"08/01/2012","800.50","806.00","816.75","781.25","190.48K","-0.59%"
"07/31/2012","805.25","813.75","820.50","801.50","139.93K","-1.07%"
"07/30/2012","814.00","796.50","817.75","795.00","140.85K","2.62%"
"07/27/2012","793.25","776.00","795.75","771.50","128.05K","2.19%"
"07/26/2012","776.25","785.00","793.50","771.00","143.94K","-1.49%"
"07/25/2012","788.00","778.25","796.00","771.00","160.70K","1.25%"
"07/24/2012","778.25","786.50","789.50","745.50","216.26K","-0.92%"
"07/23/2012","785.50","800.00","800.00","767.25","177.78K","-1.29%"
"07/20/2012","795.75","780.00","797.00","779.00","189.21K","2.22%"
"07/19/2012","778.50","782.00","799.00","776.50","216.49K","-0.73%"
"07/18/2012","784.25","772.50","785.75","755.75","187.56K","1.69%"
"07/17/2012","771.25","784.00","789.00","762.25","192.82K","-0.16%"
"07/16/2012","772.50","750.00","778.00","749.25","202.52K","4.32%"
"07/13/2012","740.50","730.00","748.00","726.50","87.03K","1.26%"
"07/12/2012","731.25","709.50","738.50","704.50","78.49K","3.87%"
"07/11/2012","704.00","718.00","749.00","685.50","144.58K","-2.02%"
"07/10/2012","718.50","731.00","734.00","713.50","88.76K","-1.84%"
"07/09/2012","732.00","709.50","735.25","709.50","84.01K","5.29%"
"07/06/2012","695.25","708.00","708.00","689.25","72.80K","-1.90%"
"07/05/2012","708.75","690.00","714.00","687.00","127.71K","5.16%"
"07/03/2012","674.00","665.00","675.25","657.25","78.29K","3.33%"
"07/02/2012","652.25","642.50","657.50","640.75","88.53K","3.78%"
"06/29/2012","628.50","626.00","648.00","615.50","124.86K","0.36%"
"06/28/2012","626.25","627.00","642.75","620.25","116.50K","-0.20%"
"06/27/2012","627.50","618.00","649.25","612.00","145.20K","1.29%"
"06/26/2012","619.50","597.00","620.00","592.75","133.91K","4.78%"
"06/25/2012","591.25","565.75","591.25","565.75","80.12K","7.26%"
"06/22/2012","551.25","550.00","566.50","547.25","84.94K","0.18%"
"06/21/2012","550.25","565.25","570.75","549.50","105.77K","-3.25%"
"06/20/2012","568.75","563.00","569.75","552.50","67.99K","0.22%"
"06/19/2012","567.50","540.50","568.00","540.50","95.15K","5.68%"
"06/18/2012","537.00","513.25","541.75","512.25","69.93K","5.40%"
"06/15/2012","509.50","520.75","526.50","510.00","72.40K","-2.16%"
"06/14/2012","520.75","514.00","525.00","513.00","71.52K","1.12%"
"06/13/2012","515.00","524.75","529.00","513.50","122.00K","-2.18%"
"06/12/2012","526.50","541.00","542.75","521.75","76.00K","-2.59%"
"06/11/2012","540.50","549.00","550.25","537.00","66.16K","-1.91%"
"06/08/2012","551.00","541.00","551.75","534.50","74.59K","1.47%"
"06/07/2012","543.00","527.50","544.50","526.00","71.81K","2.94%"
"06/06/2012","527.50","518.00","529.00","517.50","53.95K","2.23%"
"06/05/2012","516.00","527.50","531.50","514.75","58.81K","-2.18%"
"06/04/2012","527.50","520.75","529.50","520.00","32.85K","2.48%"
"06/01/2012","514.75","525.75","534.00","513.00","59.07K","-2.05%"
"05/31/2012","525.50","526.75","531.50","522.50","68.63K","-0.24%"
"05/30/2012","526.75","522.50","527.75","515.00","56.20K","0.81%"
"05/29/2012","522.50","528.25","528.25","513.25","46.04K","-0.76%"
"05/25/2012","526.50","522.50","528.50","518.50","42.64K","1.59%"
"05/24/2012","518.25","530.25","533.25","513.00","41.35K","-2.03%"
"05/23/2012","529.00","527.75","531.50","517.75","28.64K","0.57%"
"05/22/2012","526.00","546.00","552.75","523.75","43.51K","-4.10%"
"05/21/2012","548.50","549.75","558.50","546.25","24.95K","0.37%"
"05/18/2012","546.50","537.25","551.75","532.50","30.52K","1.49%"
"05/17/2012","538.50","536.00","542.00","534.50","25.74K","0.28%"
"05/16/2012","537.00","523.00","538.00","516.50","33.51K","2.68%"
"05/15/2012","523.00","513.00","525.25","511.50","26.90K","-10.29%"
"05/14/2012","583.00","582.00","586.75","576.25","106.88K","0.34%"
"05/11/2012","581.00","589.50","592.50","572.25","180.93K","-1.11%"
"05/10/2012","587.50","609.00","612.25","585.50","205.19K","-3.25%"
"05/09/2012","607.25","622.50","623.00","605.50","143.62K","-2.53%"
"05/08/2012","623.00","620.50","632.25","618.50","164.01K","0.48%"
"05/07/2012","620.00","615.75","621.25","612.25","104.06K","-0.04%"
"05/04/2012","620.25","614.00","626.00","604.00","168.58K","0.94%"
"05/03/2012","614.50","611.75","616.75","607.50","107.79K","0.49%"
"05/02/2012","611.50","627.75","629.00","610.00","161.26K","-2.78%"
"05/01/2012","629.00","632.00","634.25","625.00","121.57K","-0.83%"
"04/30/2012","634.25","625.00","635.00","620.50","134.37K","1.40%"
"04/27/2012","625.50","608.50","629.50","606.25","233.04K","2.96%"
"04/26/2012","607.50","603.75","609.50","599.00","183.96K","1.08%"
"04/25/2012","601.00","607.00","617.00","600.75","185.32K","-1.15%"
"04/24/2012","608.00","612.50","621.75","605.00","178.80K","-0.73%"
"04/23/2012","612.50","603.25","612.50","600.00","127.14K","1.58%"
"04/20/2012","603.00","612.00","619.00","599.50","169.99K","-1.47%"
"04/19/2012","612.00","595.50","614.50","595.25","169.81K","3.03%"
"04/18/2012","594.00","608.00","609.25","591.75","229.52K","-2.18%"
"04/17/2012","607.25","613.25","618.00","606.50","111.60K","-0.98%"
"04/16/2012","613.25","618.50","618.75","611.00","93.47K","-1.21%"
"04/13/2012","620.75","631.25","633.00","616.00","119.40K","-1.31%"
"04/12/2012","629.00","627.75","635.00","627.00","143.47K","0.32%"
"04/11/2012","627.00","627.75","630.25","622.75","139.44K","0.20%"
"04/10/2012","625.75","641.25","645.25","625.25","156.37K","-2.42%"
"04/09/2012","641.25","649.50","657.50","640.50","100.67K","-1.69%"
"04/05/2012","652.25","651.25","657.50","648.50","75.18K","0.23%"
"04/04/2012","650.75","655.00","658.00","645.00","96.53K","-0.34%"
"04/03/2012","653.00","649.50","659.75","647.75","107.06K","0.31%"
"04/02/2012","651.00","646.75","655.00","642.00","106.55K","1.20%"
"03/30/2012","643.25","605.00","643.75","603.75","137.73K","6.54%"
"03/29/2012","603.75","619.50","622.50","602.50","93.44K","-2.54%"
"03/28/2012","619.50","630.00","634.50","618.25","84.36K","-1.78%"
"03/27/2012","630.75","636.75","642.75","629.75","55.70K","-0.83%"
"03/26/2012","636.00","644.25","652.75","635.75","75.36K","-1.32%"
"03/23/2012","644.50","643.50","650.25","640.25","35.03K","0.27%"
"03/22/2012","642.75","643.00","646.50","636.00","45.75K","0.23%"
"03/21/2012","641.25","646.00","649.50","640.50","51.69K","-0.74%"
"03/20/2012","646.00","661.00","661.50","642.25","62.56K","-2.34%"
"03/19/2012","661.50","670.00","673.25","659.75","48.99K","-1.31%"
"03/16/2012","670.25","665.50","671.00","663.25","49.05K","0.49%"
"03/15/2012","667.00","656.00","669.00","655.00","64.88K","1.25%"
"03/14/2012","658.75","660.75","665.00","654.25","163.82K","-0.49%"
"03/13/2012","662.00","657.75","666.75","656.00","153.85K","0.38%"
"03/12/2012","659.50","644.25","661.50","641.75","167.69K","2.25%"
"03/09/2012","645.00","635.00","652.00","631.75","199.91K","1.49%"
"03/08/2012","635.50","638.00","644.75","631.75","145.89K","-0.51%"
"03/07/2012","638.75","653.50","656.00","637.50","183.51K","-2.33%"
"03/06/2012","654.00","659.00","659.75","649.50","141.54K","-1.02%"
"03/05/2012","660.75","654.00","665.25","652.25","149.43K","0.88%"
"03/02/2012","655.00","653.25","655.50","647.00","133.15K","0.15%"
"03/01/2012","654.00","656.00","658.00","650.50","134.44K","-0.61%"
"02/29/2012","658.00","656.00","661.50","653.25","168.40K","0.11%"
"02/28/2012","657.25","646.25","657.75","646.00","19.03K","1.35%"
"02/27/2012","648.50","641.25","649.00","636.50","18.40K","0.70%"
"02/24/2012","644.00","641.00","644.50","637.00","119.94K","0.23%"
"02/23/2012","642.50","641.50","646.50","635.25","140.21K","0.19%"
"02/22/2012","641.25","633.75","642.75","630.00","95.30K","1.22%"
"02/21/2012","633.50","646.00","648.00","628.75","122.61K","-1.82%"
"02/17/2012","645.25","639.00","650.00","638.75","94.03K","0.86%"
"02/16/2012","639.75","631.00","640.50","626.00","101.24K","1.39%"
"02/15/2012","631.00","637.50","642.00","629.00","91.91K","-1.10%"
"02/14/2012","638.00","642.75","644.25","635.75","114.30K","-0.78%"
"02/13/2012","643.00","637.75","646.50","636.50","131.69K","1.18%"
"02/10/2012","635.50","641.25","642.75","632.50","72.21K","-0.94%"
"02/09/2012","641.50","647.00","656.00","637.00","100.24K","-1.00%"
"02/08/2012","648.00","647.50","653.75","637.50","109.17K","-0.08%"
"02/07/2012","648.50","650.00","651.75","646.00","77.14K","-0.42%"
"02/06/2012","651.25","647.25","654.50","645.75","58.87K","0.08%"
"02/03/2012","650.75","649.00","652.75","644.25","43.60K","0.19%"
"02/02/2012","649.50","646.75","653.00","640.50","61.94K","0.19%"
"02/01/2012","648.25","645.00","655.75","644.50","48.61K","0.46%"
"01/31/2012","645.25","638.00","647.75","637.25","79.86K","1.18%"
"01/30/2012","637.75","645.00","648.00","633.50","40.68K","-1.51%"
"01/27/2012","647.50","639.00","648.00","636.50","30.23K","1.17%"
"01/26/2012","640.00","639.75","651.00","638.25","50.34K","-0.04%"
"01/25/2012","640.25","634.25","643.00","631.50","60.45K","0.79%"
"01/24/2012","635.25","625.00","640.50","620.50","58.92K","1.52%"
"01/23/2012","625.75","618.75","626.50","617.75","35.85K","1.46%"
"01/20/2012","616.75","612.00","619.00","607.25","36.63K","0.78%"
"01/19/2012","612.00","600.50","613.25","600.50","79.57K","1.96%"
"01/18/2012","600.25","612.75","613.25","599.25","64.79K","-1.72%"
"01/17/2012","610.75","616.00","616.00","609.25","48.16K","0.70%"
"01/13/2012","606.50","615.50","621.75","605.25","34.62K","-1.90%"
"01/12/2012","618.25","657.25","666.25","618.25","52.99K","-6.08%"
"01/11/2012","658.25","658.50","662.50","653.25","69.01K","-0.15%"
"01/10/2012","659.25","659.00","664.75","655.50","37.14K","-0.04%"
"01/09/2012","659.50","650.25","669.75","650.00","36.63K","1.34%"
"01/06/2012","650.75","650.00","657.25","648.25","47.18K","-0.12%"
"01/05/2012","651.50","666.25","668.00","647.75","60.27K","-2.29%"
"01/04/2012","666.75","666.75","670.50","662.00","42.60K","-0.04%"
"01/03/2012","667.00","669.50","672.50","661.75","42.77K","3.07%"
"01/02/2012","647.13","647.13","647.13","647.13","","-1.16%"
"12/30/2011","654.75","645.25","656.50","643.75","17.91K","1.32%"
"12/29/2011","646.25","647.00","654.00","643.50","22.25K","-0.62%"
"12/28/2011","650.25","639.25","654.00","638.50","24.43K","1.40%"
"12/27/2011","641.25","633.00","645.00","633.00","20.45K","3.41%"
"12/26/2011","620.13","620.13","620.13","620.13","","0.00%"
"12/25/2011","620.13","620.13","620.13","620.13","","-1.25%"
"12/23/2011","628.00","624.75","630.00","622.75","14.52K","0.28%"
"12/22/2011","626.25","624.25","633.50","620.50","19.81K","0.16%"
"12/21/2011","625.25","614.75","627.50","609.75","21.69K","1.54%"
"12/20/2011","615.75","608.75","617.00","605.00","19.39K","0.98%"
"12/19/2011","609.75","595.00","612.75","593.00","35.79K","3.04%"
"12/16/2011","591.75","587.25","596.00","586.50","36.86K","0.68%"
"12/15/2011","587.75","589.00","592.50","584.50","37.96K","1.21%"
"12/14/2011","580.75","593.50","598.00","578.50","140.09K","-2.31%"
"12/13/2011","594.50","594.00","601.50","591.50","99.80K","0.08%"
"12/12/2011","594.00","592.75","597.25","585.00","112.13K","-0.04%"
"12/09/2011","594.25","600.00","603.25","585.25","155.74K","-1.00%"
"12/08/2011","600.25","591.75","602.00","585.00","132.96K","1.27%"
"12/07/2011","592.75","596.50","600.00","588.25","105.88K","-0.63%"
"12/06/2011","596.50","591.00","597.00","580.00","168.42K","0.93%"
"12/05/2011","591.00","597.50","602.75","589.50","124.21K","-0.71%"
"12/02/2011","595.25","602.00","605.75","593.75","138.26K","-1.04%"
"12/01/2011","601.50","608.75","612.50","597.50","132.33K","-1.07%"
"11/30/2011","608.00","604.75","616.00","595.00","162.67K","0.41%"
"11/29/2011","605.50","598.25","612.50","595.00","210.65K","1.17%"
"11/28/2011","598.50","593.25","603.00","593.00","179.18K","1.44%"
"11/25/2011","590.00","595.00","600.75","587.00","100.72K","-0.92%"
"11/23/2011","595.50","607.00","608.00","591.00","152.60K","-1.69%"
"11/22/2011","605.75","605.25","608.50","601.50","129.57K","0.12%"
"11/21/2011","605.00","617.75","618.75","600.50","114.49K","-2.10%"
"11/18/2011","618.00","623.25","626.00","609.00","128.19K","-0.84%"
"11/17/2011","623.25","650.75","651.00","619.00","125.41K","-4.41%"
"11/16/2011","652.00","653.50","657.00","646.25","108.88K","-0.42%"
"11/15/2011","654.75","643.00","655.25","640.75","117.24K","1.79%"
"11/14/2011","643.25","647.50","654.00","639.25","128.50K","-0.69%"
"11/11/2011","647.75","655.00","660.00","645.50","113.80K","-1.07%"
"11/10/2011","654.75","663.50","671.00","654.00","137.99K","-1.54%"
"11/09/2011","665.00","670.50","676.25","657.00","189.21K","-0.89%"
